Title_URL,Ratings(1-5),Review Heading,Review Body,Date
https://ca.trustpilot.com/users/5c6eee96d3c3d097ff5374fa,1,Don't Really Care About Customer's Needs,"I live in Newfoundland. Wal-Mart added a grocery department to their store here and it started off being well stocked. One item, Natur-a Vanilla Organic Rice Beverage was a joy for me because my wife has severe food allergies and that was one thing she could drink and have no adverse reaction to. They would order a case of 12 about every two weeks and I would purchase all of it. Now they've discontinued it because they say there was no demand. Well, there was a demand. I was buying all they had. Trying to complain is difficult because they tell me to disable any ad blockers on my computer before I comment. I'm not going to do that. I called to see if I could speak to the manager and he was in ""meetings"" although on the wall at Customer Service it says if you have a concern speak to our manager. I tried another Wal-Mart survey site and couldn't get in because I didn't have a receipt by which to verify it was a genuine complaint. Not a good company.",2020-09-05
https://ca.trustpilot.com/users/5f52e6863e5add02341c4dcb,1,Worst customer survice,"I bought a TV by online ordering, and I received it broken so I communicate with them directly, they told me by email that a carrier company will come with a shipping label to pick it up, however no one showed up, I kept calling them for the past 2 months with spending 15 to 20 min on phone each time and they keep giving me promises to resolve this issue with no result and no refund !! This is the worst shopping experience I ever had.
And I hope that walmart dosn't keep the online ordering option if they just can't handle it.",2020-09-05
https://ca.trustpilot.com/users/5f5052f97924466a14146719,1,Unable to deliver items after weeks of waiting!,"I purchased 3 wallpapers online on August 12th and to be delivered on the 20th. I received an email that the item was delivered to me on the 17th of August which obviously was a mistake. I then called them and told me to wait because arrival date is not until the 20th. So I waited and still never received my order. I called again been told they were going to escalate the concern and contact the courier. I then called the courier and was promised this was going to be delivered on the 25th of August. And, again, never received anything. Waited until the following week still nothing! I contacted Walmart- every agent I spoke to just told me the concern will be escalated further and to wait longer! To add to that both tracking site of Walmart and the courier has not been updated since the arrival date of my order of August 20th. Nobody seems to know what is going on and where the items have gone. It is now September, I guess the expected delivery date is really sometime next year. After a long wait I get an email that they are unable to deliver the items. How can the items be shipped and all of the sudden unable to be delivered after weeks??? I will be ordering this elsewhere where I am guaranteed I will be receiving my order at a reasonable time frame.",2020-09-03
https://ca.trustpilot.com/users/5f4fecc51f75298869135ab6,1,Wal-Mart Raft,"Wal-Mart Raft
I am 71 and have been shopping at Walmart stores since they opened in Canada. I purchased a Raft Boat Set from the Delta store about 2 months ago and it nearly killed my 11 year old grandson when we were out on a lake! The thing leaks! I went to return it, but could not find the receipt. I checked online and it seemed I could return it anyway, so I went down to return it. I was told No and I asked their staff member to write me a note saying I had been in and she refused the item, she said ""no!"". I then talked with her supervisor and again she refused to return it or write me a note. I did not want to come back the next day and be told I needed to return it yesterday, so I wanted a note to say I was in! I then went online and found out if I had the transaction date I could request a receipt to be reprinted. So I went through my credit card statements and came up with 3 likely dates, went in and tried them. They did not work. Went home and found another credit card statement and phone in and had it checked. No luck! I do not know what to do now! I do not like going into your store as I feel it is unhealthy for seniors. The item is worth $28 and has Walmart on the box so it is a Walmart Only product, so by refusing the return, they are saying I stole the item. At Princess Auto I would have no problems at all. At Home Depot I would get a Gift card for $28. I have complained to head office and they said the store manager would contact me, but they did not!",2020-09-02
https://ca.trustpilot.com/users/5e78c79ebaa5182be11ba3d9,1,bought a Chromebook that came 1 month…,"bought an HP Chromebook that came 1 month after the expected date. the Chromebook I paid for was ""manufacturer refurbished"" but what I got is heavily used no brand Chromebook. all labels on the bottom are scrapped on purpose. Walmart online refused to return it. worst ever service. I will write a complaint to Ontario customer rights.",2020-08-31
https://ca.trustpilot.com/users/5f4bd6cb71b4800fa665bc3e,1,VERY DISAPPOINTING,"First time I ordered from Walmart. Ordered on March 16th, it's Aug 30th. No sign, no email , tracker says its delivered (lol its not). Highly disappointed. Don't waste your money.",2020-08-30
https://ca.trustpilot.com/users/5f4bd01117cf8a537b63d34c,1,"Walmart McLeod trail,","Walmart McLeod trail most of their cashier not honest, shop at walmart if your not aware they always scan 2X, or 3X 1 item, I always shop at walmart before because of good price, but then one day I shop very early so no line up my grocery cart full, but no cashier to assist me I talk one of in charge person name Rabia if somebody can help me in cashier, she told me still close ,and she said do it in self serve, I was surprise, I told her this grocery its full cart if nobody can help me this in check out, I will leave this and go other grocery, and she you can go, I was surprise she don't deserved her position, Went to other grocery store 4 months I didn't shop in walmart in that experience, then lately because of school I went their again 2 days in a row they scan 2X one item, even it's on sale if your not aware your receipt regular price, employee they can not say hello beside asking you if you wanna apply walmart mastercard and there is discount, walmart need to train their people in proper costumer service, and phone the store no matter how many times nobody will answer.👎👎👎👎👎",2020-08-30
https://ca.trustpilot.com/users/5f486b6b7a5e144ad1b3e419,1,TV table,I bought a TV table from Walmart for 150$. The item was defective with a broken leg. They refused to return it. Worst quality and very bad customer service.,2020-08-28
https://ca.trustpilot.com/users/5f483fe3fbfdbc70a520461b,1,Damage/Missing products,"Bought some 10lbs plates, The product arrived today.  The box was damaged/opened and it was missing three 10 lbs plates.",2020-08-27
https://ca.trustpilot.com/users/5f47ec8386771482d440769d,3,My online shopping…,I occasionally use Walmart online for my grocery shopping and have never had an issue or bad experience.  They should have more of their store sale items available that app as well but I guess your paying for the convenience of not having to shop yourself!,2020-08-27
https://ca.trustpilot.com/users/5f45835a40cc72668c32ce41,1,Order items from WALMART and apparently…,"Order items from WALMART and apparently the items are from other seller not WALMART and had been contact the seller many times but didn't get any response and somehow walmart sent me an email assume I received the items and ask me to provide review, which I did but because of negative review they rejected me and sent me another email to provide Review again. 😠😠  Well they only take good reviews. 😏😏 Wow...!! That's false info for consumers... 🤬🤬",2020-08-25
https://ca.trustpilot.com/users/5f4320567d25df57f0340542,1,One till open .,One till open .. And it felt like a used car lot with pushy salesmen trying to get you to use self check outs,2020-08-24
https://ca.trustpilot.com/users/5f42cfc62c7daf58dc3c85be,1,Customer service is dead at Walmart,"I bought 2 queen size beds online. Spent a few hours assembling them only to realize at the end that one of the backboards was a different color than the rest of the frame. Tried convincing my wife that it ""looks fine,"" but she wasn't having it.
Their ""policy"" is basically %$#@ the customer. I have to dismantle the entire - not just the one wrong piece; repack everything and find a way to get it to one of their stores (it came in a truck) to get a refund. Then I can start all over.
Here's hoping that it won't be too much work for the genius in the warehouse to double-check the order before shipping it.",2020-08-23
https://ca.trustpilot.com/users/5f40902de456be42a2229136,1,The worst customer service,"The worst customer service, once you hang up with them, absolutely nothing will be done. Do not bother calling.",2020-08-22
https://ca.trustpilot.com/users/5f3e8cfb5d4afc0a6c9b6663,1,Awful experience with walmart costumer…,"Awful experience with walmart costumer service. I've been trying to rech them out to the phone number provided (1888 331 6133) and nobody answers the phone. 20 min and plus waiting and nothisng. this has been gone for several days now at different times. Incredible! One start it's just too much, I wish I could give them none.",2020-08-20
https://ca.trustpilot.com/users/5f3d69e5ff59355c596c70bf,1,I wish I could give no stars I order…,"I wish I could give no stars I order something that was over $200 it wasn’t delivered to my house and it’s been 2 months now and when I ask for a refund they don’t even email
Back or answer their calls, once I got in contact with an agent and like always they forget that they owe their customers $200 worth of groceries.",2020-08-19
https://ca.trustpilot.com/users/5f36f320a25a0475431f4a6b,1,Walmart Guildford Centre in Surrey BC…,"Walmart Guildford Centre in Surrey BC showed 4 Emtec 512GB External SSD's on stock.
I called the store and a guy named Roman who works in the electronics department found 2.
Roman said he cannot reserve it for me.
Roman said it’s not going to be sold out right away anyway.
Roman saw the price in-store ($39) and he told me that it’s not the same online ($162.69).
in my mind, that is why i wanted the drive because it is on sale.
I went to the store twice because i left my wallet the first time, i live in Port Coquitlam.
When i asked a lady, she said they don’t have any in stock.
I told her that i just spoke to Roman earlier on the phone and he said that they have 2 on hand.
I saw Roman just as he was about to go on his break, he said that they got sold out.
I complained to the front-end manager (Sonika) that Walmart has a reputation where their employees reserve the items for themselves after they've learned that the item(s) are on sale.
Sonika said she will tell her manager, i don't know which manager she will tell to if she is already a manager.
I already debated to myself if i should just go to the store without calling first so as not to alert the employees of the sale price and reserve it for themselves but i called ahead anyway.
I just wasted time, effort and gas for the 2 trips and came home empty handed.
Lesson learned, do not call Walmart to check for stock, just go there asap.
Don't ever shop at Walmart, their employees are dishonest and crooked.
If i was given a choice, i won't even give them a star but Trustpilot won't let me post without clicking a star.",2020-08-14
https://ca.trustpilot.com/users/5f36ba8022ab58566300f6e6,1,I cannot believe for a company of this…,"I cannot believe for a company of this size that their online service is so terrible.  Walmart continues to reduce inventory in their stores, forcing people to buy items online, but the process is terrible, particularly for trying to cancel or do a return.  The store locations do not take any responsibility for online orders and dealing with the offshore call centers is a nightmare.  I will not be purchasing another item from Walmart online.",2020-08-14
https://ca.trustpilot.com/users/5f3599be335acc0987976a2c,1,The one star is for Rob who tried to help,"The one star is for Rob at the Walmart Boardwalk store. I ordered an infant travel system in June, online, it was a rollback special, for a great grandchild due early Sept. I received notification a couple of days later that it was on the move. It was dispatched from Mississauga to come to a Kitchener/Waterloo store where I was to pick it up July 3rd. I track the order on July 3rd. because I have not received on email yet stating that it is ready for pick-up. Well it says that it has been delayed. I wait a couple of days and call the store. I get a customer service phone #. After calling this call centre 3 times the staff being polite and telling me that they can help me each time, and being given a different reference # each time, and being promised that I would here back from them. I wanted them to cancel that order and have them ship another one, or let me drive to Mississauga and get it myself. They say that they can’t do this because my order is in transit. I am told to check with the pick up store. So I called them again and get told to call the call centre again. I went to the store and met Rob who tried to help me. He tried to get ahold of the distribution centre because he had not received my order at his store. So obviously if it left Mississauga, it must have been taken off of the truck somewhere else. He calls me back and asks me to wait a few more days, he is trying to resolve this. Then he lets me know that I need to deal with customer service. So I call customer service again, I don’t want a ref. # I want to talk to a supervisor. I am not an impatient woman but it is now Aug. and the baby is due. to come Sept. 4th. What if it comes early. Our granddaughter will need this promised car seat to bring the baby home in. Sometimes babies come early! I am assured by a polite young lady that there is no supervisor there for me to talk to and that she understands and that she will give her supervisor  all this information and that I will hear from them within the week. I wait 2 weeks! So Aug. 11 th. I call customer service (call centre) again. The young man lets me know that he can refund us the $ finally. I can order another one at the reg. price not the roll-back price. No way I am ordering another one from them! But I don’t say that aloud I ask for my $ back. So the next day I get an email saying I might not see the refund on my Credit card for two billing sessions, that’s two months. Are you kidding me, they have already had my money for almost two months. And now I have to go find a travel system within my budget for our granddaughter.",2020-08-13
https://ca.trustpilot.com/users/5f358c0ad40e1521f3a2d077,1,I ordered an item online with Walmart…,I ordered an item online with Walmart on May 27th. I never received my order. Nobody told me why.  To date I'm still fighting with Walmart to get reimbursed. What am I suppose to do?,2020-08-13
https://ca.trustpilot.com/users/5f356450eb7e1818c356280b,1,During the COVID-19 lockdown,"During the COVID-19 lockdown, we had no choice but to shop online. Walmart has given me the WORST online shopping experience ever!  I placed an order in March and then tried to cancel it later the same day. The next day I received an email saying that my ""request was forwarded to the supplier, who will contact you shortly"", with no mention of who the supplier was or how to contact them.  The next day, I received an order confirmation saying my order was received and being processed by UNBEATABLE SALE INC.  Who are they?? I was dealing with Walmart!I immediately emailed Walmart again to confirm my order cancellation.  No one replied or contacted us.  3 weeks later, I received an email confirming my order had shipped and my credit card was debited.  After researching online, I was able to find the customer service email for Unbeatable Sale and advised them of the situation.  They replied that I could return the item for a full refund. Great! However, the cost of returning it was MY responsibility.  In addition, they insisted that I use a carrier or postal service that could provide a tracking number.  They could not process a credit without it. So, I paid $31.00 to return it in April. After 4 months and numerous emails back and forth, I am STILL waiting for a credit!I strongly advise everyone to STAY AWAY from Walmart online!!!",2020-08-13
https://ca.trustpilot.com/users/5f35607deb7e18a09b56250a,1,July 4th Delivery,"July 4th ordered 10 Rubbermaid Roughneck Containers For moving.  They appeared on their Website as one order of 10.  Two days later I received 1 container and charged for all 10.  I’ve contacted customer service 4 times since, given reference numbers, all to no avail.  I don’t even need the containers anymore as I purchased more from Home Depot.  All I want is my money back for the 9 I didn’t receive.  $170 for one container is ridiculous. I’m getting no where.  And these items don’t even appear anymore online at all.  I complained to PayPal as well and when they investigated, were told I received the delivery.  No one seems to understand I was shorted 9 items that I paid for.",2020-08-13
https://ca.trustpilot.com/users/5f342d1c6cf8ae575ef59fe2,4,Surprisingly very Happy,"After placing my first online/delivery order and then turning to this website to read so many negative comments I became nervous and skeptical.  Placing the order was very easy and fast.Due to the fact that I entered the incorrect email address I had to call customer service. My call was answered promptly to a friendly customer service representative who was able to quickly correct my information. After placing the order I realized the dining chair image on the Walmart website was different from the item description. Image showed a chrome chair frame (which I wanted) item description was a black metal chair frame. So I was not sure which one I would receive. Surprised and quite happy with delivery of the order, it arrived a day earlier than promised . I received it 5 days after I placed the order. Chairs turned out to be black metal which is okay, since these are extra addition to the same chairs I already have with chrome finish. The chairs are very good quality for the low price. The only reason I did not give an 8 star rating is because of the confusion with the image not matching item description. These were chairs bought and sold by Walmart which is probably why online or and delivery went so smoothly.",2020-08-12
https://ca.trustpilot.com/users/5f3144d06de7044d5df7cc17,1,We used to shop at Walmart Bolton but…,"We used to shop at Walmart Bolton but now shop at Orangeville.   We are loyal Walmart customers but I have to say we are thinking twice about this now. The Orangeville store is very often understocked and this was BEFORE Covid pandemic.   Most importantly, the cleanliness of this particular store is really well below standards.  What happened to ""deep cleaning""?  You don't even do proper surface cleaning.  I was in the store last Saturday and the bathrooms were absolutely filthy with urine on the floors, no paper towels, just loose rolls placed on counters.  I went to Customer Service but there was no one there.  When I commented on Facebook on the Mono group, many  many people responded to complain about the Orangeville store.  There are a lot of grocery stores up in this area so Walmart must be losing business because of poor management of that particular store.  I do not want to change stores so clean it up!",2020-08-10
https://ca.trustpilot.com/users/5d26eb7652fcc44be61671bf,2,They need to work on their social skills.,"Customer service in walmert is the absolute worst. IF you can find a zombie to help you, then they have zero communication skills and don't want to help. I grew up when the consumer was appreciated, not anymore, and I find that sad. No more price matching either according to employee LaLa in Mesa, AZ. She really need to work on her social skills.",2020-08-10
https://ca.trustpilot.com/users/5f306d1cd0946b8646480a10,1,Bad experience with Walmart online order,"Bad experience with Walmart online order. Walmart shipped wrong items to me. I canceled one of the 3 tiems and asked for refund. They issued the rufund without refund me the tax. The other two items were marked being picked up and sent emails to me says the order was completed even I didn't accepted them. I called Walmart and they were not going to refund to me unless I am at the store.
This is my first time to order stuff from Walmart. Will never order from them anymore. I went ot Walmart 2 times and each time spent 1.5 hours them. I called Walmart and the person didn't want to resolve the issue. I aksed to talk with the manager and she refused to transfer my call to the manager, instead she hanged up on me.
Someone was waiting to get his order yesterday told me he was very frustrated with Walmart as well. Some ites were missing too.",2020-08-09
https://ca.trustpilot.com/users/5ebb1c0524279501284895da,1,Lousy customer service,"Lousy customer service. I went to return an item at the Heartland location in Mississauga and I was told it was against the return policy and could not be returned.. If an item is non-returnable , a customer should be informed at the time of purchase and nor when it is being returned. Also, when I asked the rep to get a manager, she told me she was a manager. Yet, she left a few minutes later to get another manager. I wasn't aware that every one wearing a yellow jacket was a manager.",2020-08-09
https://ca.trustpilot.com/users/5f2df2cf48134961738673ee,1,Very disappointed after buying a couch…,Very disappointed after buying a couch online. I wish i had seen the reviews first. It arrived broken after waiting 2 weeks for delivery. I called in to report and maybe re order the couch. Their response was to wait till it got picked up from my house and shipped back to their warehouse which would take from 7-14 business days. Then a couple days after that they will finally reimburse me and then i am welcome to reorder the couch. Essentially leaving me without a couch for almost a month and tghe whole process taking 6 weeks from start to finish. Terrible policies they have in keeping a customer happy. Made no effort to rectify the situation at all. I will never use walmarts website again,2020-08-08
https://ca.trustpilot.com/users/5f2d93e3a8a41cc67aa9819b,1,Delivery was wrong product and refused to send correct one,"Okay, I'm actually wondering if Walmart Canada is a legitimate thing or if Walmart doesn't support it, as if it's a fake website.

I ordered off their site around a month ago. It was my first time, and only. So I ordered a light blue insulated delivery bag so I could do deliveries with Uber eats. This delivery bag was advertised with multiple photos, all showing that the bag is equal to the size of a large Skipthedishes bag. A bag that would be big enough to carry multiple food orders in, with a strap on it etc, it also had a review from one costumer who said she got what she asked for.

Walmart lets me put in my credentials, they accept it, I get a confirmation email that my order was sent, that my order was being shipped blah blah blah. A week after the expected arrival date, I get an email saying the package has arrived, but it wasn't there. I ordered it to my house. I went to the post office to give them the tracking number (which luckily worked since I hear other people had an issue with tracking #), and the post office said it was dropped off at my mail box. I thought to myself, ""a big insulated delivery bag should be too large to be in my mail slot.....right?"" I ended up getting the package and it was tiny, embarrassingly tiny.

I was expecting exactly what I saw in the pictures, when I opened it, it was a dark blue pencil case. I email Walmart and the costumer service is like, ""nah man sorry, you'll have to take this problem up with TradeWoo yourself"".

TRAAAADEWOOOO! I don't like these guys. They're a chinese manufacture company or whatever they really are. They tried to beat around the bush 3 times, offering me a $6 refund for me to shutup, even though I paid $36 for it. They then sent another email basically saying the same thing, but they sent me a photo of their dimensions and wanted me to take full photos of the SKU number and all the dimension I got. I was 100% they knew they sent me a pencil case, but I chose to take those photos for them to show that this little thing was smaller then a ruler and couldn't even fit a water bottle.

Now they're just ignoring me for abit, I think they might reply eventually but who knows really, they might just breeze this off like they do with many other costumers. I ain't taking a $6 settlement fee, screw that. I've told them twice, ""simply ship to me what was advertised in the photos of the product and what I paid for"", and they're beating around the bush.

Surprised Walmart does business with these scam artists. Surprised they've gotten me so mad I had to write this.

I'm pretty sure this is a done cause and I won't get my product. They even told me I have to pay for shipping again if I want to send back my wrong product, you can only imagine what I might have to pay for again if I want them to ship me what I had ordered. Knowing them, they'll ask me to make a re purchase, pretending like everything's already gone through their system and like they'd need a new order placement to begin the shipping process blah blah blah ""give us your money"". You go to their website and it's all chinese which I'm expecting but it also said ""Bang goods"" at the top so to me it seems a little bit like a joke, like they're scamming people.

To add to that, I saw a review that one of the Tradewoo employees made secondary purchases off of a persons card information, so I'm scared about that in a way.

Don't order from Walmart.ca, go Amazon, and if you see TradeWoo, cancel if you still have time.",2020-08-07
https://ca.trustpilot.com/users/5f2d83bb83e7cc22192d57c4,1,Worst Online Ordering Experience,"Order does not arrive. Tracking number was not provided. Walmart.ca pushes the responsibility to the seller. It took 3 months for the tracking number to show up but the order was never received. Walmart.ca supervisor promised a refund. However, I called a week later and I was told the refund is not authorized.

Also all representatives' English is very difficult to understand. There is always a STRONG accent and they like to speak fast without any pauses. It seems that they do not care about whether their customers can understand them.",2020-08-07
https://ca.trustpilot.com/users/5f2707daaabcac5d3e524f0d,1,"Expensive, Unsanitary Walmart Masks with delivery problem.","""Buyers beware"" alert for buying online Walmart masks.
I ordered two orders of 50 masks each.
The masks came in two clear cello bags (inside a mailer bag) with zero product and vendor info.
One bag was short 4 masks, the other bag had numerous dirty masks (photo available but no option to post here).
Price was more expensive than most other vendors, but I thought if Walmart sells it, the product may be better... not!.
No returns on masks. A friend who also ordered this product never got her order. She tried to get a refund but could not get through Walmart's busy customer service phone line on repeated attempts. I tried to put this review on the Walmart website but they did not post it. Do not risk buying unsanitary masks that may not show up from Walmart.",2020-08-02
https://ca.trustpilot.com/users/5f25b2150a5d0e520b3dcdcf,1,I have just spoken to two of your reps…,I have just spoken to two of your reps and each time I've had great difficulty understanding them.  I've been waiting over a month for an item (I understand it is coming from a third party) but I honestly don't think I will ever get the item.  I cannot track it as Canada Post has no such number in their system.  I was directed to contact the seller which I did and have cancelled the order.  I will never again order from Walmart Canada again!!!,2020-08-01
https://ca.trustpilot.com/users/5f04c0b154671b97c82833bc,1,They display lesser rate in price label…,They display lesser rate in price label and charge more during checkout. Store managers dont listen to customers.,2020-08-01
https://ca.trustpilot.com/users/5f235f07c2b593103b03fc97,1,thought i would try out this online…,"thought i would try out this online p-up . Iordered a cell phone case was supposed to be here last week , called today they said contact supplier !!!??? I guess shopping Walmart online is not shopping at Walmart  ( i guess i'm the fool for thinking I was contacting the supplier by checking  item status @Walmart online) . I will eat the  15-20 $ Bye Bye  Walmart never again will i use your online shopping",2020-07-31
https://ca.trustpilot.com/users/5f21b46242c5b84da4627882,1,My Walmart Credit Card was declined and…,"My Walmart Credit Card was declined and I knew I was nowhere near my limit, so I tried to go to my online account and was locked out, so then I tried to call the number on the back of my Walmart CC and was on hold for 40 min.. Later that same day I tried again and was on hold for 30 min. The next day I tried again in the morning and was on hold for 25 min by now I am getting extremely frustrated as I'm thinking my card has been compromised and I cannot get through to Walmart Financial Services, when I finally got through after being on hold for another 30 min they blocked my card because there was a apple.com charge which there is every month for my extra storage on my iphone, so not sure why they blocked it & they couldn't tell my why.  I am cancelling my card and do not recommend this type credit card, the customer service is impossible to get through to and for 2 days I was in a panic !!!",2020-07-29
https://ca.trustpilot.com/users/5f1f0238fd29d3f03f52a8db,1,Scammers I might call the police,I ordered a drone they took my money and never gave the product they are scammers.,2020-07-27
https://ca.trustpilot.com/users/5f1edd8398bc95a39f0ed34e,1,Awful Customer Service,"I bought an air mattress from here to go camping. Once I tried to blow up the mattress I realized it had a hole in it so I bought a new one while camping and packaged the other one so I could return it after my trip. When I went into Walmart to get a refund, SINCE IT WAS DEFECTIVE, I explained the situation and they refused to refund it, saying that they’re final sale and they could only offer an exchange (even though someone said we could return it if we have any problems). The exchange would’ve been fine if I didn’t already buy a new mattress. So I tried to explain that to the person and she was so rude about it. Like I get that there’s not much you can do because of policy but she didn’t have to treat me like garbage.
Overall this was the worst customer service experience I’ve ever had and I will never shop at Walmart again because of this.",2020-07-27
https://ca.trustpilot.com/users/5ea0cc2b2216ef05d6555c3b,1,Absolutely pathetic,"Absolutely pathetic. I purchased a coffee table 4 months ago and it got cancelled on me and refunded because ""it would take too long"" to ship to me. I was in no rush, and was happy waiting I just wanted the table. Last week, the same coffee table was on rollback, excited I quickly purchased it again. Only to have them cancel my order AGAIN because they ran out!!! I bought it 4 months before they ran out of stock and they would not sell it to me. I strongly encourage everyone to avoid Walmart and their garbage business practice. Neither my family or I will ever spend money there again. The cowards never even addressed my complaint.",2020-07-24
https://ca.trustpilot.com/users/5f1a47287252dc22f2acd523,1,Do not ever shop at Walmart,"Do not ever shop at Walmart! Throughout the time the four people at customer service I spoke to were on a power trip and wouldn't listen to my husband and I. I bought underwear for my son. On the walmart website it said size 10-12 is size Large so I selected size Large as my son needed size 10 but when I received it the Large was size 14-16. The package was never opened and there was no way I would hold underwear for 5 years due to Walmart's own mistake on their website. They wouldn't let me talk to a manager and they wouldn't call a manager. Just told me to call 1-800#. I did and they listened and agreed with me and the guy tells the last person I spoke to give me the exchange and she said thanks but she will need to talk to the district manager. Now she has a manager she can call!!!! when she kept saying there wasn't anyone she could call. After it was approved, the lady made me wait because the online computer was in use and then it was frozen. That was one hour that both my husband and I will never get back. They shouldn't treat this like a cookie cutter approach. They need to listen and take each customer as a case by case. Their customer service is so bad that I will never give them any of my business ever again.",2020-07-24
https://ca.trustpilot.com/users/5f14e076db50d25f25ca1a2f,1,File a complaint with your bank,Update:  I filed a complaint with the bank and in 48 hours I had my money back in my bank.  They told me two billing cycles as well.,2020-07-21
https://ca.trustpilot.com/users/5f15bee7228d042f17dc214d,1,I ordered masks online 2 months ago..,I ordered masks online 2 months ago... still waiting for it. There isn't a customer service to send me an updated status or cancel this order.,2020-07-20
https://ca.trustpilot.com/users/5f13fdf701f67df99314f3cf,1,WARNING ⚠️ WALMART HAS NEW POLICY!,WARNING ⚠️ WALMART HAS NEW POLICY!! I purchased a security camera and wifi extender for my Dads house. When I couldn't pair the two to his modem I returned to Wal-Mart to return the items after several hours of no luck getting the items to work. I Purchased the items yesterday and went to return them today only for Wal-Mart employee and manager to say no refunds on open items?? I was livid!  That is illegal to do. What if you get home and the item is broken in the box I explained. They basically didn't care So I won't buy anything at Wal-Mart Ever Again!!  Totally ridiculous. Good luck people shopping there for Christmas presents they will definitely lose massive amounts of business with this new policy!  Get a gift from Wal-Mart you can't return if it's broken or you just don't like it!!  Totally Ridiculous!! 😠Think about it... Why would you buy anything there now if it can't be returned if it's broken or you don't like it? SHARE THIS AS PEOPLE NEED TO KNOW  OF THIS RIDICULOUS NEW POLICY!!,2020-07-19
https://ca.trustpilot.com/users/5f12f5012c3d583c612213fa,1,WALMART ARE THIEFS,"Bought  a gallon of hand sanitizer that was recalled by health canada deemed dangerous for your  health .  Walmart will  not refund the 90.99 it cost me.  The manufacturer in not responding.  What a lame company.  I will tell it to everyone everywhere,  post it on my wall in my store.   Boycott walmart.  SCAMMERS",2020-07-18
https://ca.trustpilot.com/users/5f110e6b31302a9b64c53300,1,First of all I hope and I wish Walmart…,"First of all I hope and I wish Walmart out of Canada.For really I don’t understand how this scammer company got so big in Canada.I have ordered tree  products from Walmart online for my kid. One of them delivered, The other two, Never send after 3 weeks waiting I call the delivery company with tracking number,customer service told me that they lost the product, I called  scammer  Walmart customer service wick is joke, 100 / they don’t know what you’re telling, after 32 days I asked my refund, until now waiting my refund, Hi everyone please don’t waste you time and you’re money for this scammer company,",2020-07-17
https://ca.trustpilot.com/users/5f10577c31302abd50c4c22a,1,Absolutely ridiculous,"Absolutely ridiculous. Ordered a nintendo download code for the eShop for $10. The money was deducted from my bank and everything, I contact support after watching the ""order in progress"" screen for 3 days, to them to only cancel the order and tell me the money wasn't taken. I will NEVER buy from here again.",2020-07-16
https://ca.trustpilot.com/users/5f0f823a2ee2aefff7a9b5d0,1,Terrible customer and online service,"I have ordered two products from Walmart online for my kid. One of them they delivered to the wrong province and then they sent me a damaged item. Another one, after 3 weeks the unapologetic customer service manager told that they lost the product! I should read the review here before placing order",2020-07-15
https://ca.trustpilot.com/users/5f0f6ec67ad9c85a79c3467d,1,Do not stay home on the day the…,Do not stay home on the day the delivery is supposed to arrive. Mine did not show up and customer service changed the date from what I was told in an email. They also didn't supply a tracking number,2020-07-15
https://ca.trustpilot.com/users/5f0cf3cef3092dd9627aa666,1,Worst online service,"Worst online service, ordered product in March and received in Mid July. Store employees refused to give any information.

Here is the proof:

Please pick up the items below by July 16, 2020 during store hours.
If there are other items from your order that are not a part of this shipment, you can check the status if you have an account.

See you soon,
-Walmart.ca


Pickup Order
Order #28xxxxx3000324
Order Date: March 27, 2020
Customer Name: Harpreet XXXX",2020-07-13
https://ca.trustpilot.com/users/5ef9005bc4d9684b8748e95d,5,Best for everyday necessities,Best prices. Good staff. Clean and good environment. Return policy is customer friendly. Everybody is helpful.,2020-07-13
https://ca.trustpilot.com/users/5e00fb2f9848365832770527,1,Just awefull,"Just awefull. Received the wrong item i ordered. Tried to deal with it online because i couldn't get through on their phone line. Website wouldn’t work fully it wouldn't add my item to the things I ordered. Sent an email received one back saying it was third party item and it was not their problem even though when i ordered it nothing was mentioned about dealing with third party. So useless, will never order anything from them again",2020-07-13
https://ca.trustpilot.com/users/5eba9de224279530a1482bae,1,Worst experience with Walmart,"Dauphin Walmart called me on Thursday June 25th that the item was there to pick up and I also got an email that the order was ready to be picked up.My son went to go pick the order up and they could""nt find it. He sent me a message so i called there and I spoke to a lady at customer service and she said that someone picked it up. I responded saying how is that possible we don't have it.The lady at customer service and the manager Iris Campbell said that my husband picked it up.I said it was impossible as he was working,Iris and the other lady both ask where he works.First of all i don't think it was any of their business.My husband was so upset.We did'nt even get an apolgy till later after i had received the box. A few days later I got a phone call from Walmart saying that they gave the package to someone else on accident and the person had returned it. As well that now I can pick up my order. In the message the person on the answering machine was a man he didn't even introduce who he was and he did not apologize for the whole inconvenience I had to receive my order as I live 40 minutes from Dauphin. I opened it and realized it was the wrong item in the box. The item I received was a Sonart 300 Watt.And at the time these was going on i just lost my mother,and preparing for funeral.
This is the message the manager Iris Campbell left me.Hi Linda, it is my understanding that your order was located. I apologize for the all of the confusion and time it took to recover it and especially at a time with all that you were personally going through.",2020-07-10
https://ca.trustpilot.com/users/5f06e6b23a48574c33f4e656,3,Walmart's Equate brand eye makeup remover,"I'm very pleased with Walmart's Equate brand of eye makeup remover.  I've been using Equate eye makeup remover for years and it works perfectly on my skin; it doesn't irritate my eyes, and it works immediately.  Just shake the bottle a few times before each use, pour some of the remover on a cotton pad, and apply it to your eye makeup.   The price is right too!  Thanks, Walmart!",2020-07-10
