Title_URL,Ratings(1-5),Date,Cleaned Review Heading,Cleaned Review Body,Heading Pos,Heading Neu,Heading Neg,Heading Compound,Body Pos,Body Neu,Body Neg,Body Compound
https://ca.trustpilot.com/users/5ee917af6300b32ca6f094e0,1,2020-06-16,0 stars,could give 0 stars would submitted grocery order several items didnt arrive im ok credit card charged accordingly couple days later found credit card charged whole amount order plus items receive tried emailing received replies even though say reply within 34 days tried calling several attempts told card refunded refund seen card several days called told refund never processed dispute charges bank also called requested talk manager supervisor call cancelled transferred extremely disappointed customer service never ordering groceries walmart ever recommend anyone,0.0,1.0,0.0,0.0,0.124,0.761,0.115,0.2242
https://ca.trustpilot.com/users/5ee80a202a494f77e49359ea,1,2020-06-15,submitted order website,submitted order website walmartca june 3 expected date pickup store june 11 tracked order website showed order arrived store june 10 since tracking message never changed always ready pickup anyone problem like,0.0,1.0,0.0,0.0,0.069,0.799,0.132,-0.3204
https://ca.trustpilot.com/users/5ee7e3de2a494f3a289348e3,4,2020-06-15,product hazard,walmart great service fine morally obligated report following concernmy wife bought inexpensive hamilton beach blender brantford walmart put five frozen strawberries blender pushed button causing frozen strawberry explode right though lower side glassplastic imbedding one inch piece glassplastic walli called local walmart alert hazard explosion sent open kitchen could seriously injured someoneespecially child maybe loss sightspending morning trying reach walmart manager finally got brea told incident told danger asked wanted refund shared concern injury asked receipt receipts everything wife even record date married tried get brea focus potential serious injury failed following youplease forget refund done prevent injuries would love hear walmart hamilton beach fixed blender recommended least eye protectionthankslorne mcinnes 519 4424367,0.0,1.0,0.0,0.0,0.135,0.688,0.177,-0.6908
https://ca.trustpilot.com/users/5ee78f578659d659c6532554,1,2020-06-15,worst customer serviceever,billion dollar corporation walmart certainly worst customer service ever experienced ordered 600 patio set sent wrong one two weeks repeated tries virtually ignoring phone calls reply emails disgraceful never make another order company care customers make obvious,0.0,0.328,0.672,-0.6249,0.118,0.674,0.208,-0.6486
https://ca.trustpilot.com/users/5e1e4631013d417ae52271f0,1,2020-06-15,much dissappointed give,much dissappointed give 100negative 100 percent ill give customer service walmart technical support first got problems item incomplete secondly says gps turned description says means turned right cannot called customer service complain know cant help theyve said third party seller fck sorry term thats still follow contact seller via least review thought get attention theres way contact even walmart cannot help contact seller yeah like amazon ebay took care customer amazon ebay way hold funds theres peculiarities problems make seller contact contacting never ever buy walmart especially know third party seller thank like buying nevertheless happens think patroniize walmart online anymore doesnt make sense customer service buy way kept declining complaints even review dont want others know fkng scks customer service heres code og rejected review sane ive written prd74hk6maal1gi,0.0,1.0,0.0,0.0,0.163,0.688,0.15,0.256
https://ca.trustpilot.com/users/5de84bd0ebb74623db03370e,1,2020-06-14,need take video opening package,ordered set 6 plates online shipped one plate went store silver linden dr richimond asked refund strangely said system showed got already refunded item didnt make sense holding item issue refund even though dont get items back male staff treated liar tried get double refund anyway called walmart asked speak help get refund spoke phone female staff revealed actually thinking said brought one plate doesnt make sense implying lying told returning item shipped right items would returned insulted made feel upset actually person upset walmart imagine embarrassed felt received one plate 42 dollars need take video opening package arent considered liar even gave voucher said would work store turns works online,0.0,1.0,0.0,0.0,0.042,0.801,0.156,-0.926
https://ca.trustpilot.com/users/5c4b7abfd246cf510b5b4467,1,2020-06-14,waiting full refund,waiting full refund grocery order charged supposed cancelled person cancelled really mixed things received refund dealing since march 23rd also waiting refund food picked rotten chicken yellowlettuce soft cantelope brusies told would refunded still waitingi wont using corrected seniors need money disappointed walamrt,0.0,1.0,0.0,0.0,0.0,0.757,0.243,-0.8807
https://ca.trustpilot.com/users/5ee21629e0be99d0e076e056,5,2020-06-11,impressed walmart,impressed walmart issue missing item completely blown away company employees delightful maintain social distance actually take time engage children kids young love say hi security managers customer service people always awesome always couple bad apples dealing lot difficult people daily basis especially pandemic get enough credit way go walmart employees thank service,0.756,0.244,0.0,0.4767,0.338,0.552,0.11,0.9509
https://ca.trustpilot.com/users/5ee185c2ca90e4b72e794593,1,2020-06-11,beyond frustrated customer service,could give customer service 0 would ordered 2 boxes masks back april sold 3rd party several phone calls customer service many emails 4 requests seller get refund gotten couple generic emails telling contact seller obviously one even reading addressing requestsconcerns beyond frustrated lot money never set foot walmart never treated poorly walmart stand behind products customer service marilee cuthbert,0.0,0.469,0.531,-0.5267,0.043,0.903,0.054,-0.1779
https://ca.trustpilot.com/users/5ee129610329db12b7516f60,1,2020-06-10,horrible experience wrong product delivered,horrible experience delivered late finally came wrong order called replaced got bounced person person hour told could process return never order,0.0,0.312,0.688,-0.765,0.0,0.742,0.258,-0.765
https://ca.trustpilot.com/users/5ee11b77da921f68ef9aef9b,1,2020-06-10,chic style 3rd party vendor scam,ordered disposable masks may 1 chic style wont respond walmart acts like sorry theyre third party seller sceptical initially thought selling walmart would mean something nope nothing fraud im gonna call whomever polices im guessing another cowardly toothless group like,0.417,0.261,0.322,0.0258,0.189,0.598,0.213,-0.0601
https://ca.trustpilot.com/users/5ee058981af627907bb24ed3,1,2020-06-10,buyers beware,buyers beware walmart online scam walmart scamming online customers purchased pack face shields walmartca product arrive took money walmart launch investigation ask us contact seller directly seller respond sure walmart scamming customers walmart practicing scam customers online,0.0,1.0,0.0,0.0,0.053,0.778,0.169,-0.7269
https://ca.trustpilot.com/users/5edfebe01af627f25ab22974,1,2020-06-09,absolutely awful,absolutely awful online shipping service walmart terrible almost always late dont say anything status items delayed combine service canada post youve got bad shipping service terrible walmart stores empty online shipping awful dont even try,0.0,0.233,0.767,-0.5095,0.0,0.587,0.413,-0.9565
https://ca.trustpilot.com/users/5edfa84f0329db6a73507a72,1,2020-06-09,extremely bad customer service,extremely bad customer service purchase sold merchandise third party vendors theres issue wont care anymore push contact seller seller never respond messages walmart said got nothing third party vendor hello purchased walmartca take care customers third party vendors,0.0,0.442,0.558,-0.5849,0.175,0.649,0.176,-0.0204
https://ca.trustpilot.com/users/5ede919d92f545ddf17b7609,1,2020-06-08,worst online shopping experience,worst online shopping ever ordered camera walmart website yesterday paid payment deducted confirmation letter order account online customer service useless theres way contact agent called help agent cant find order system bank account possible paid nothing give responsibility department ask contact bank department one solving product thats scam,0.0,0.423,0.577,-0.6249,0.087,0.733,0.181,-0.7579
https://ca.trustpilot.com/users/5edd023acc207f21eeb24e37,1,2020-06-07,worst customer service ever,worst customer service ever walmart use covid 19 excuse return even defective tried contact management team almost month still doesnt hear tgeur online shopping worst receive shipment month later expected doesnt even receive order wait walmart wont anything best place shop online amazon good customer service anything help order wont shop walmart ever trustworthy company,0.0,0.423,0.577,-0.6249,0.168,0.633,0.199,-0.6449
https://ca.trustpilot.com/users/5edba973765c6212e62fd91b,1,2020-06-06,walmart prints,photos printed ordered 46 received 30 pictures 5 days later able get reprints said would replace missing photos still waiting apparently reprint order wasnt processed wait another couple dayscustomer service joke cant anything without supervision present isnt one available weekends also calling number bigger joke called 8 times got disconnected every time happens get transferred least 2 different people explain story get disconnected transfer store wont thing end customer service call ask stay line rate service get disconnected update walmart reprinted free 2 weeks took however second set better quality letting know prints poor quality may pictures printing,0.0,1.0,0.0,0.0,0.11,0.841,0.049,0.6808
https://ca.trustpilot.com/users/5edb08ce38d5464695f09404,1,2020-06-06,really suck,really suck always miss something without telling advanced,0.0,0.238,0.762,-0.4927,0.0,0.424,0.576,-0.7
https://ca.trustpilot.com/users/5eda9cf0a4c08af22b66d36f,1,2020-06-05,terrible experiencenever going order online walmart,ordered home delivery 2nd june 2 4 pm slot order 3462084001579 toronto delivery arrive allocated delivery slot waiting 420pm moved away phone delivery person call cellonly 1 ring 422 pm called back 428 pm driver said delivery returned back walmart store takes back 6 minutes plus even apologize delay next thing lodged complain customer service whole incident said im never going walmart store line 3 days since complaint ive heard back yet plus partial refund order cancelled delivery person im following complaint missing refund terrible customer service awful customer experience,0.0,0.617,0.383,-0.4767,0.014,0.795,0.191,-0.9442
https://ca.trustpilot.com/users/5a9495b00e7d9e41885b836a,1,2020-06-04,terrible online ordering service,terrible online ordering service realize things different 10 days counting get calgary airdrie ridiculous 20 minute drive ive international parcels amazon much faster,0.0,0.492,0.508,-0.4767,0.062,0.733,0.205,-0.5994
https://ca.trustpilot.com/users/5ed92774d0f6c2ff4459f9a3,1,2020-06-04,horrible customer service,horrible customer service placed order patient waited almost 3 months called requesting refund agreed said would get confirmation email refund posted instead got email asking wait longer called back put file refused contact 3rd party seller refund right lie said refunding sorry placed order walmart someone else paid walmart someone else giving refund still refuse horrible service dont usually shop walmart really needed purchasing time easiest way get never,0.0,0.364,0.636,-0.5423,0.121,0.726,0.154,-0.4019
https://ca.trustpilot.com/users/5ed7cac02d07a92d6ea3f01e,1,2020-06-03,dont even deserve single star,dont even deserve single star dont choice give one almost everyone ordered last march almost 3 months keep calling want contact third party seller didnt even say ordered even says sold shipped everyone aware knew first place shouldve ordered ebay online sellers thought since walmart around us order come sooner ordering ebay wish youre worst online shop order never ever order,0.0,1.0,0.0,0.0,0.099,0.841,0.06,0.1531
https://ca.trustpilot.com/users/5ed7b31ea508540408f8f405,1,2020-06-03,theres star optionno refund order never received three months,theres star option would pick ordered walmart website back februry said would delivered march 3rd june three months later still havent received order called walmart multiple times ask refund order never received every time said would escalate receive refund 35 bussiness days never happened called today answer escalate told already 6th call walmat wanted talk manager tole managers available hang attitude three months placed order still cannot get refund order never received,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
https://ca.trustpilot.com/users/5ed7151a0f309d7db1842d30,1,2020-06-03,nightmare7 weeks baby wipes,nightmare7 weeks baby wipes nobody answers wonder amazon taking business,0.0,1.0,0.0,0.0,0.159,0.841,0.0,0.1779
https://ca.trustpilot.com/users/5ed6e4dbc3e2985cd65e941f,1,2020-06-02,one star doesnt even justice,one star doesnt even justice would give stars possible worst experience ive company life felt bad people end customer service deal calls complaints walmart stop food delivery stick bread butter brick mortar business,0.0,0.59,0.41,-0.4168,0.0,0.647,0.353,-0.9357
https://ca.trustpilot.com/users/5e1b761153022f542170039d,1,2020-06-02,worse line service ever,ordered walmart dog dna test stickers granddaughters wall took 6 weeks arrive two times received emails saying product waited 20 minutes told transit didnt come 2 weeks never order walmart,0.0,0.492,0.508,-0.4767,0.0,1.0,0.0,0.0
https://ca.trustpilot.com/users/5ed6c5680f309d51ce84124d,1,2020-06-02,ordered masks online walmart,ordered masks online walmart may 4th 2020 nothing come mentioned experiences looks like ive scammed well june 2nd still says waiting impossible getting walmart redorick one knows anything guess wont giving money back either walmart ashamed,0.0,1.0,0.0,0.0,0.11,0.767,0.123,-0.1371
https://ca.trustpilot.com/users/5ed6a28f0f309d4ef483fe89,1,2020-06-02,third party scammers,wow never would thought getting money back walmart going hassle issues pretty much everyone else ordered online third party never received product fighting get refund unbelievable walmart business scamming people letting unreliable third party companies sell products website third party sellers take money run consumer left holding proverbial bag walmartyou ashamed sell goods consumers drop third party scammers consumer cant trust third party sellers walmart willing stand behind allowing people drag name mud boggles mind,0.574,0.426,0.0,0.4019,0.227,0.647,0.126,0.8641
https://ca.trustpilot.com/users/5da8a988e7907d291d90010c,1,2020-06-02,people dont prefer ordering,ordered fan walmart box torn open stuck back together tap name written marker im pretty sure walmart packed like sent luckily product okay packaging like picked fan donation box free feel like packed used returned product sent,0.0,1.0,0.0,0.0,0.474,0.454,0.073,0.9643
https://ca.trustpilot.com/users/5ed466979529092ffa3aa995,1,2020-06-01,placed order walmart,placed order walmart supposed delivered 31 may 1 pm 2 pm havent received order hence called help center assured receive order waited till 9 pm receive order made refund less paid originally unethical immoral waited 9 hours order never received wasnt refunded supposed asked compensation time undelivered order answer hilarious 5 never place order company,0.0,1.0,0.0,0.0,0.124,0.782,0.094,0.2177
https://ca.trustpilot.com/users/5ed44011952909179e3aa1b4,1,2020-05-31,fake advertising,bought ffp2 mask third part seller walmart website seller shipped cheapest bad quality mask ffp2walmart answer complain top erased review websitedo buy walmart website makes fake advertising wasting money,0.0,0.244,0.756,-0.4767,0.048,0.638,0.314,-0.875
https://ca.trustpilot.com/users/5d6b8157978c85fde8320fa3,1,2020-05-31,purchase walmart 3rd party seller,adding others comments ordered masks april 25th visa billed may 1st promised delivery date may 15th latest may 31st sign say shipped canada post tracking says shipping label produced shipped complaints 3rd party company chic style result almost unintelligible response repeated emails produce copy paste canned response disappointing dont know scam terrible customer service either way would recommend walmartca,0.403,0.597,0.0,0.4019,0.212,0.706,0.082,0.8152
https://ca.trustpilot.com/users/5ed2b2a313f40a822b3873a4,1,2020-05-30,horrible online customer service,horrible online customer service experience bought freezer online month ago guaranteed delivery didnt come day escalated since freezer date receiving call manager despot escalated 3 times spent hour today nothing done solidly horrible process people arent trained take calls appropriately clear process reps whatever managers caring absolutely gusted treatment process,0.0,0.462,0.538,-0.5423,0.149,0.791,0.06,0.631
https://ca.trustpilot.com/users/5ed25794387d421cd000db90,1,2020-05-30,purchased item online 550,purchased item online 550 item work birthday present 2 year old ride vehicle emailing calling since january time called customer service representative told exact thing escalating issue management working hard resolve also tell managers available speak call back may 30 still havent heard anything back never shop walmart canada,0.0,1.0,0.0,0.0,0.051,0.922,0.027,0.296
https://ca.trustpilot.com/users/5ed1c44515068b6317d1000f,1,2020-05-30,want food,made grocery order said would delivered 13pm order changed 24 pm 7 pm never got groceries called multiple times rude one even hung phone last call said would escalate wait mondayi dont food,0.565,0.435,0.0,0.0772,0.0,0.914,0.086,-0.4588
https://ca.trustpilot.com/users/5ed141c813f40ab1a837c261,1,2020-05-29,never,never wont get anything call either hang middle conversation acting like disconnection defer thrid party,0.0,1.0,0.0,0.0,0.268,0.619,0.113,0.4588
https://ca.trustpilot.com/users/5ed0421415068b1184d0241a,1,2020-05-28,would recommend,ordered masks walmartca 1 month since ordered supposed come 2weeks ago still waiting call talking 3rd partie vendor talk stuff like decided order wanted product walmart 3rd partie bs still waiting order even shipped yet would recommend,0.714,0.286,0.0,0.3612,0.125,0.875,0.0,0.6124
https://ca.trustpilot.com/users/5d83a4ea07d952a9aef6990d,1,2020-05-28,stay away mainly online shopping,online shopping really trashand support dont exist 1 grocery shopping placed online order around 16 items 8 couldnt found 4 replaced 4 items didnt change travel waste money pickup 50 order items value 2 placed order masks suppose receive may 23rd contacted 5 days passed didnt hear anything back despite said reply 34 days never ever shop walmart neither online instoreglad adonis opened store ottawa im close contact file case better business bureau bbb update replied email cantwont anything sold 3rd party also remove negative reviews items sold 3rd parties complain delivering items,0.0,1.0,0.0,0.0,0.149,0.793,0.058,0.8321
https://ca.trustpilot.com/users/5ecefdf12d40659e574fdc79,1,2020-05-28,ranbir walmart halifax aweful,ranbir walmart halifax aweful need frown serious stare product fully paid tangible proof,0.0,1.0,0.0,0.0,0.0,0.902,0.098,-0.0772
https://ca.trustpilot.com/users/5ecea17dda677a41f8d2b59b,1,2020-05-27,think im fooled second,think im fooled second time month placed order april 30 money freezed credit cardbut till today grocerytried placing another order yesturday hoping things better nowbut noticed order delivered still progress mode probably another 3040 daysterrible service,0.0,0.536,0.464,-0.3818,0.248,0.694,0.058,0.8176
https://ca.trustpilot.com/users/5de6e6e7153b7e83da90a0c1,1,2020-05-27,terrible customer service misleading shipping estimates dont shop walmart online,could give walmart online ordering stars would nightmare start order walmart help placed order 2 items based decent delivery estimate shopping received email stating items shipped delivery estimate went decent 56 weeks completely unacceptable asked cancel order third party seller stellar refused request advised would returning items needed sooner could get offered 2 refund instead allowing return joke charged 5 delivery several requests refund help opened bbb complaint walmart finally got involved contacted forward complaint someone else assume stellar useless matter finally received 2 items sent walmart yet another note asking could return items local store full refund havent heard dont frustrate shopping walmart online several options provide quality customer service hassle return policies,0.0,0.58,0.42,-0.7003,0.087,0.77,0.144,-0.7545
https://ca.trustpilot.com/users/5ece122fda677af018d23392,3,2020-05-27,like walmart things,like walmart things expect fact also sell 3rd party stuff coming walmart timing pretty good coming 3rd party hard say get order,0.556,0.444,0.0,0.3612,0.446,0.51,0.045,0.9118
https://ca.trustpilot.com/users/5ecdd77a2d40656f004f16e0,1,2020-05-27,bought masks april 17th,bought masks april 17th delivery date may 07th credit card charged right away till date received order contacted walmart customer service may 15th replied right away stating would contacted within 1 business day meantime could track package voyage store website according website tracking number wrong emailed walmart course one replied figured walmart reputable company wrong lesson learned,0.0,1.0,0.0,0.0,0.061,0.814,0.125,-0.6249
https://ca.trustpilot.com/users/5ecdb3263b2798438f738307,1,2020-05-27,bought 8 items,bought 8 items products hair april 6 2020 date may 26 still cant get products called walmart 6times still nothing told able track products cant track like seriously keep telling supervisor call back still nothing called yesterday request refund told get refund within 24 hours still nothing 2 second time buying walmart canada always ends disaster never buy,0.0,1.0,0.0,0.0,0.024,0.877,0.099,-0.69
https://ca.trustpilot.com/users/5ecd783c247b22c2d2164128,1,2020-05-26,resolved issue,ive moved small village ordered tv may 19 delivered may 26 called customer service 3 times last week ensuring delivery happening today including calling yesterday 4 pm told yes everyone tv charged debit may 19 called today phone almost hour told idea delivered said cancel told thats possible need wait problem escalated level 2 rep told might take 35 business days even still rep may able cancel asked speak supervisor one available 3 afternoon nope cant automatically forward call level 2 rep complete bs company cant supply product charge customer automatically refund money money nothing show payment disgusted walmart canada makes worse actually worked walmart one time follow tv arrived today think customer service rep need additional training lot frustration actual reason,0.63,0.37,0.0,0.1779,0.056,0.835,0.109,-0.7289
https://ca.trustpilot.com/users/5ecd69243166f57d515d2e5b,1,2020-05-26,walmart kenora smoking front security guard front door,walmart kenora may 26 2020 aprox 1130 security guard says job tell people smoke front main entrance security guard busy playing phone guy sitting right front main door smoking cigarettes feet security guard controlling exits entrance ways asked guy smoking said job went side told employee instead handling said wasnt job waist time finding manager first time people smoked front security guard guy smoking within 3 walls roof ontario probably breaking law,0.255,0.745,0.0,0.34,0.145,0.855,0.0,0.8555
https://ca.trustpilot.com/users/5ecc6eb7ee8f293bd7d9cf66,2,2020-05-26,walmart pickup order experience ruined indolent direspectful careless employes,placing order scheduling pickup window great service pickup store walmart montreal decariejean talon may 25 around 1410 horrible although one car besides mine pickup parking lot answer phone number supposed call upon arrival parking lot 10 minute calling started exploring place discovered 3 young employees killing timegot attention one came car wasnt wearing mask asked served someone mask finally bags arrived first guy wearing mask time find unacceptable calls pickup left unanswered staff availablble show respect customers concern safety wearing masks recommended authorities heads manager decarie jean talon walmart arrange supervision staff since supposed car pickup based phoning upon arrival parking lot set phone line properly voicemail customer leave message eg arrived parking spot nr xyz order nr xyz bring order car,0.0,0.556,0.444,-0.6808,0.095,0.818,0.088,0.0
https://ca.trustpilot.com/users/5ecbb1f72b4bf62b565afd0f,1,2020-05-25,buy local items walmartca third party providers taking two three months delivery,shopping walmartca indication product locally supplied available north america warehouses items overseas including china expect two three months delivery inquiring deliver delays good luck walmart simply refers seller taking responsibility walmart simply broker buy local,0.197,0.803,0.0,0.4019,0.152,0.848,0.0,0.7096
https://ca.trustpilot.com/users/51d5113400006400014274af,1,2020-05-25,canceled order repeatedly last minute reason,absolute worst customer service imaginable never make order walmart canada canceled grocery orders last minute 2 adult 3 small children family waiting week wasted hours time hold 6 finally got speak someone opened ticket resulted absolute action follow whatsoever explanation rep would give happening problem credit card information provided refused tell problem called bank claim turned absolutely false fact charges credit card processed posted walmart reversed charges cancelled order customer service could help advised make new order one week later guess thing happened wife also ordered nongrocery items website two months later items still never make order walmart long live oh spoke supervisor escalation team shantel camberpatch sp actually rude refused contact manager department responsible cancelations clearly walmart support team executive office could care less customers one month later still heard back finance team,0.0,1.0,0.0,0.0,0.116,0.721,0.164,-0.7759
https://ca.trustpilot.com/users/5ecb2f86ee8f290827d900cd,1,2020-05-25,never ever buy anything using walmart,never ever buy anything walmart canada online cant go buy store dont bother horrible products ordered online currently says delivered delivered someone else another country dont even deserve 1 star gave walmart online terrible disgusted system illegal really want sue bad,0.0,1.0,0.0,0.0,0.119,0.626,0.255,-0.855
https://ca.trustpilot.com/users/5ecac421c66da37d718cf019,4,2020-05-24,things aint,well always went store physical shopping passed list kin partner ive never really thought online shopping till read horrible things people saying walmart canada online shopping delivery pretty blunt say wouldnt trust nobody bring something bought especially family online buy pick yeah cameras watch people gonna handling goods never tried yet saying around store near pick zone always shopped walmart kmart physically always great experience way trying insult anyone way shape form sharing experience walmart plus would assume many people using shopbuy delivery system new system walmart experimented dont think expected many people use shopbuy deliver system didnt foresee many workers would need area stores department would give time adjust many people would need said department many people wont go shop physically like said give time let adjust theyll people proper cars modes transportation new world way life change lifestyle understanding many us still old school get er done old way old world time way life disappearing delivery front doors fast food dinner stuff buy walmart still new us want fast time delivery hen check japan china somewhere side ocean probably adapted way life sorry,0.0,1.0,0.0,0.0,0.09,0.857,0.053,0.7505
https://ca.trustpilot.com/users/5ec9922182bffb767078ce7c,1,2020-05-23,tracking info available,ordered portable air conditioner walmartca tracking option broken instead displaying status order gives extremely irritating 404 error message little girl smeared chocolate face situation several days needless say could much better job terms customer service customer confidence meantime click ruby slippers together wish delivery fall sky,0.0,1.0,0.0,0.0,0.153,0.687,0.161,-0.1171
https://ca.trustpilot.com/users/5ec8f55d82bffb1b9c786f14,1,2020-05-23,online order disater,online order disater placed order may 172020 estimated delivery date may 21 nothing showed emails phone calls untill may 22 received delivery confirmation showing delivery attemp may 20 made phone call walmart may 21 agent telling know happened send request head office still idea item delivery card mailbox,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
https://ca.trustpilot.com/users/5ec8f1f3ee8f2943a2d80546,1,2020-05-23,worst delivery experience customer service,tried online grocery weeks since covid19 lockdown worse ever experience driver late like 3 hours slot time calls ask pick grocery downstairs help go apartment addition guy ask tips thats redicoulous also ordered online products usually use ics courier doesnt deliver goods left card direct pick goods happened many times tried calling customer service waiting hours cant reach worse people doesnt really work lazy incompetent try divert using walmart online suggest try somewhere else doesnt give hassles stress would pay doesnt matter,0.0,0.494,0.506,-0.6249,0.131,0.763,0.106,0.5252
https://ca.trustpilot.com/users/5ec1ac1d242795fbf54c69b8,1,2020-05-22,class action lawsuit walmart canada invitation,process starting class action lawsuit walmart please join group want join lawsuit walmart abiding consumer protection laws canada one main rules online sellers must follow seller must deliver goods start services 30 days late dont law gives right cancel order demand refund join facebook group live canada wronged walmart canada online shopping walmart canada class action lawsuit,0.0,0.725,0.275,-0.2263,0.149,0.673,0.177,-0.2263
https://ca.trustpilot.com/users/5ec7221bee8f290969d7016f,1,2020-05-22,worst experience online walmart grocery order,hi ordered online order april 23rd may 1st delivery date received order got billed 95 calling walmart customer care rude irresponsible called ten times got refund ridiculous,0.0,0.549,0.451,-0.6249,0.092,0.665,0.243,-0.6369
https://ca.trustpilot.com/users/5ec70f7dee8f293403d6fc1a,1,2020-05-21,never order anything online walmart,ordered something walmart canada april 23rd order never shipped said available online today may 21st one orders got email walmart order shipped information called customer support could track asked second order said seller cascade toys gave non existent phone number basically looks like money stolen walmart sure goes anywhere never order anything online online horrible,0.0,1.0,0.0,0.0,0.136,0.76,0.104,0.0258
https://ca.trustpilot.com/users/5ec6ea20ee8f295b91d6e9e9,1,2020-05-21,today may 212020,today may 212020 went pick online grocery order walmart store located 7333 goreway drive first time experiencing pickup online order walmart store goreway drive store assumed would easily pay master card reward balance like always paid rewards points whenever shopped walmart impression shopping online easily redeem rewards balance however today went store pick online order person extremely shocked taken aback cashier didnt accept walmart master card demanded debit cash rediculous shocked neither also shopping online didnt even indicate walmart master card useless store policy nonsensical unprofessional walmart cant even use walmart mastercard issued walmart hell means didnt even carry debit cash impression would able redeem reward balance future never ever shop online take action pathetic unprofessional policy extremely disappointed isnt funny trusting walmartmastercard walmart shop friend time didnt carry debit card totally wasting time also embarrassing disappointing ask friend pay even mentioned website purchasing stuff online dont accept walmart mastercard think shoes feel,0.0,1.0,0.0,0.0,0.153,0.608,0.239,-0.94
https://ca.trustpilot.com/users/5ec6cc9382bffb0ec7774036,1,2020-05-21,buyer beware,buyer beware buyer stay away found rude customer service employees stittsville walmart returns exchanges refunds clothing items among many items made purchase access fitting room try clothing one employee cashier mentioned final sale clothing purchases got stupidest company policy pathetic customer service ever experienced customers shopping store touching clothing store items return items tags receipt countless customers touching store items covid 19 concern would walmart sell items first place two pairs cargo shorts forced keep last items ever purchase low end corporation shop professional customer orientated retailer like costco future,0.0,1.0,0.0,0.0,0.025,0.826,0.149,-0.9136
https://ca.trustpilot.com/users/5ec6b9b5ee8f29c195d6c3be,1,2020-05-21,far worst experience ever,far worst experience ever finally got fridge waiting month broken would never purchase walmart bad customer service horrible shipping company would send fridge saying weight 92 lbs gave another company 2 days broken someone tried tape horrible never,0.0,0.423,0.577,-0.6249,0.055,0.614,0.332,-0.9377
https://ca.trustpilot.com/users/5ec6af4ec66da3484b8acd85,1,2020-05-21,never buying walmart canada,honestly walmart canada even deserve 1 star bought 2 packs 50 pcs face mask third party voyage since march 11 may 21 never received charged want cancel order money refunded contacted walmart customer rep countless time would transfer random line one even transfer actual physical store mean amazon sell bunch third item stuff something happens third party responsible amazon take charge make right customer walmart even though third party shouldnt walmart online retailer hold accountability say theres nothing third party must contact voyage already removed mask walmart canada sketchy wouldnt answer messages customer rep said theyll supervisor call us within 48hrs well 48hrs tried calling today theyre saying wait week amount time spent speaking holding transfer walmart canada ridiculous,0.0,1.0,0.0,0.0,0.152,0.788,0.059,0.8888
https://ca.trustpilot.com/users/5ec692e782bffb6adc770e01,1,2020-05-21,worst company,worst company junk stuff responsibility customer service bought item online didnt receive time asked refund several call back force told cannot return money contact supplier directly asked talk manager said managers busy never shop walmart online never never,0.0,0.196,0.804,-0.6249,0.0,0.9,0.1,-0.6249
https://ca.trustpilot.com/users/5ec67585ee8f297405d6814d,3,2020-05-21,mixed reviews,online grocery pickup walmart yesterday mixed reviews substitute 4 items substitutions pretty good expect one declined refunded easily apparently asparagus fine literally lineup go store today went get right burgers found asparagus pretty annoying barely wait gentleman came food great selected eco friendly option could bring bags loved choice groceries came already plastic bags took definitely wouldnt reuse plastic bags took items annoyed though cucumber one bag bbq sauce separate bag butter alone another bag wasteful 24 hours im still upset never use plastic bags like 15 also charged zucchini didnt receive called customer service refunded right away overall know bags arent issue would saved us like 2 hours grocery shopping convenient,0.0,1.0,0.0,0.0,0.229,0.672,0.099,0.9605
https://ca.trustpilot.com/users/5ec6283f914d1922e3867deb,1,2020-05-21,dont waste time ordering groceries,dont waste time ordering groceries walmart ordered groceries may 18th self isolate 14days cant go even want groceries supposed arrive may 19th 9am 12am groceries never made house called customer service 3 times assured groceries arrive told patient busy due covid19 thought reasonable still expressed customer service guy unprofessional receive email text phone call least give heads update groceries since online update crap customer service agent assured told receive groceries hours 19th may 19th may 7pm groceries updates phone calls text email walmart groceries today 20th may called around 1pm waiting 9am till customer service person tell order returned delivery person someone somehow managed lie delivery thy said tried calling left voicemail complete lie dont remember customer service bad even sure whats going happen would think groceries canceled ill receive cancellation email like received confirmation email order nothing far walmart terrible experience cant leave house following 14days isolation ordered canada government everyone recently arrives overseas shame food home cant go walmart took money refuse provide service,0.368,0.632,0.0,0.3252,0.084,0.793,0.123,-0.812
https://ca.trustpilot.com/users/5ec604c4ee8f29774fd62ecd,1,2020-05-21,orderded masks apr 4th third,orderded masks apr 4th third party voyage store walmart ca havent received anything thing tracking number exist charged credit card 96 buyers beware order anything walmartca wont even respond contact seller total scam,0.0,1.0,0.0,0.0,0.163,0.693,0.143,-0.0498
https://ca.trustpilot.com/users/5ec5f7cfce35a4a5f087d7c4,1,2020-05-21,order 500 cad worth grocery,order 500 cad worth grocery come nice bags overall good service except didnt deliver one toilet papers ordered charged 19 clue contact themwhy making hard,0.322,0.678,0.0,0.2263,0.247,0.649,0.104,0.6597
